State,County,factor_1,contribution_1,factor_2,contribution_2,factor_3,contribution_3,predicted_life_expectancy,actual_life_expectancy
North Dakota,Nelson,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.8241466044382164,E_TOTCR,0.5711096298136862,78.00038754913369,78.4
North Dakota,Pembina,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,0.6690212315440555,E_TOTCR,0.5711096298136862,77.99270978960821,77.7
North Dakota,Pierce,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,0.591458545,E_TOTCR,0.5711096298136862,77.56221191681949,77.4
North Dakota,Ransom,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,0.9017092908852968,% Unemployed,-0.724283206,78.50555282912777,78.1
North Dakota,Stark,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,0.9792719773323787,% Unemployed,-0.724283206,78.37192369689414,78.4
North Dakota,Steele,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,1.1343973502265396,Sleeping less than 7 hours among adults aged >=18 years,0.6566233094850389,79.94169667868275,80.9
North Dakota,Stutsman,% Food Insecure,0.8664533367386357,Current asthma among adults aged >=18 years,0.6690212315440555,Sleeping less than 7 hours among adults aged >=18 years,0.6347161566329945,77.89883163236352,78.2
North Dakota,Walsh,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,0.6690212315440555,E_TOTCR,0.5711096298136862,78.50087970614655,78.6
North Dakota,Ward,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,1.0568346637794592,% Unemployed,-0.515112798,78.40329587525756,77.5
North Dakota,Williams,% Food Insecure,1.623425454,Current asthma among adults aged >=18 years,1.0568346637794592,Household Income (Pacific Islander),0.7812518075902785,78.34040206627311,77.9
Ohio,Adams,% Food Insecure,-1.404463015,Sleeping less than 7 hours among adults aged >=18 years,-0.756388049,Current asthma among adults aged >=18 years,-0.649544438,71.54301424637893,70.6
Ohio,Allen,Sleeping less than 7 hours among adults aged >=18 years,-0.559223674,Cervical cancer screening among adult women aged 21-65 years,0.31860541,Current asthma among adults aged >=18 years,0.20364511286157136,75.02634975614119,74.3
Ohio,Ashland,Sleeping less than 7 hours among adults aged >=18 years,-0.241569957,Cervical cancer screening among adult women aged 21-65 years,0.223295682,Obesity among adults aged >=18 years,-0.201941032,75.35187954201783,75.3
Ohio,Auglaize,% Food Insecure,0.6141292976744643,Current asthma among adults aged >=18 years,0.591458545,Cervical cancer screening among adult women aged 21-65 years,0.5092248667929345,77.36779206375363,76.6
Ohio,Belmont,% Food Insecure,-0.395166859,Sleeping less than 7 hours among adults aged >=18 years,-0.383966451,% Unemployed,0.28670709801007416,74.47201209566256,74.1
Ohio,Carroll,Sleeping less than 7 hours among adults aged >=18 years,-0.548270097,Obesity among adults aged >=18 years,-0.427534685,E_PARK,-0.145010517,74.69142749,75
Ohio,Champaign,% Food Insecure,0.36180525861029295,Cervical cancer screening among adult women aged 21-65 years,0.31860541,Sleeping less than 7 hours among adults aged >=18 years,-0.241569957,75.48666089749416,75.7
Ohio,Clark,Sleeping less than 7 hours among adults aged >=18 years,-0.646852285,Current asthma among adults aged >=18 years,-0.416856379,% Food Insecure,-0.395166859,72.99167713471613,72.3
Ohio,Clermont,Household Income (Pacific Islander),0.47940329409855437,% Food Insecure,0.36180525861029295,Current asthma among adults aged >=18 years,0.3587704857557323,76.61354516176647,76.3
Ohio,Columbiana,% Food Insecure,-0.395166859,Household Income (Pacific Islander),-0.287240819,Sleeping less than 7 hours among adults aged >=18 years,-0.241569957,74.37605655581369,74
Ohio,Coshocton,% Food Insecure,-0.899814937,Current asthma among adults aged >=18 years,-0.416856379,Cervical cancer screening among adult women aged 21-65 years,-0.324735255,73.33968920293556,74.3
Ohio,Crawford,Sleeping less than 7 hours among adults aged >=18 years,-0.57017725,% Food Insecure,-0.395166859,% Unemployed,0.25184536338580155,73.98016744118438,73.4
Ohio,Cuyahoga,Sleeping less than 7 hours among adults aged >=18 years,-0.887830967,Cervical cancer screening among adult women aged 21-65 years,0.4853974347325893,E_PARK,0.42055494334340415,74.55376214070039,75.4
Ohio,Darke,Sleeping less than 7 hours among adults aged >=18 years,-0.394920027,Obesity among adults aged >=18 years,-0.323414537,E_UNEMP,0.26617509711661297,75.18758575908643,75.5
Ohio,Defiance,Obesity among adults aged >=18 years,-0.566361548,Current asthma among adults aged >=18 years,0.43633317220281276,Cervical cancer screening among adult women aged 21-65 years,0.366260274,75.69592144499977,76.2
Ohio,Delaware,Household Income (Pacific Islander),1.8198325645658922,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,1.0568346637794592,81.84714074577397,81.1
Ohio,Erie,Cervical cancer screening among adult women aged 21-65 years,0.5330522988532799,Sleeping less than 7 hours among adults aged >=18 years,-0.373012875,% Unemployed,0.28670709801007416,76.07359256142715,75.1
Ohio,Fairfield,Cervical cancer screening among adult women aged 21-65 years,0.6283620270946679,% Food Insecure,0.6141292976744643,Household Income (Pacific Islander),0.5536892761566485,77.20585275265799,76.4
Ohio,Fayette,% Food Insecure,-0.647490898,Sleeping less than 7 hours among adults aged >=18 years,-0.581130827,Obesity among adults aged >=18 years,-0.349444574,73.43361948400657,72.7
Ohio,Fulton,Current asthma among adults aged >=18 years,0.43633317220281276,Cervical cancer screening among adult women aged 21-65 years,0.41391513855154666,% Food Insecure,0.36180525861029295,76.47076026612213,76.4
Ohio,Gallia,% Food Insecure,-0.647490898,Sleeping less than 7 hours among adults aged >=18 years,-0.592084403,Current asthma among adults aged >=18 years,-0.494419065,72.43456830213906,71.7
Ohio,Geauga,Household Income (Pacific Islander),0.9940036076518882,% Food Insecure,0.8664533367386357,Cervical cancer screening among adult women aged 21-65 years,0.676016891,79.30743104028045,80
Ohio,Greene,Current asthma among adults aged >=18 years,0.6690212315440555,Cervical cancer screening among adult women aged 21-65 years,0.5568797309136286,Household Income (Pacific Islander),0.5337673904287937,77.84022573,77.3
Ohio,Guernsey,% Food Insecure,-0.647490898,Sleeping less than 7 hours among adults aged >=18 years,-0.57017725,Household Income (Pacific Islander),-0.31590394,73.20317296264317,72.5
Ohio,Hamilton,Cervical cancer screening among adult women aged 21-65 years,0.6998443232757072,E_PARK,0.424757454,E_TOTCR,-0.395880815,76.34066405572518,75.5
Ohio,Hancock,Current asthma among adults aged >=18 years,0.5138958586498932,Cervical cancer screening among adult women aged 21-65 years,0.4615700026722407,% Food Insecure,0.36180525861029295,76.33738884067101,76.1
Ohio,Harrison,Sleeping less than 7 hours among adults aged >=18 years,-0.548270097,Obesity among adults aged >=18 years,-0.531654832,% Food Insecure,-0.395166859,73.47241446234747,72.6
Ohio,Highland,% Food Insecure,-0.647490898,Current asthma among adults aged >=18 years,-0.571981752,Sleeping less than 7 hours among adults aged >=18 years,-0.504455792,73.48525787967519,73.1
Ohio,Huron,Sleeping less than 7 hours among adults aged >=18 years,-0.394920027,% Unemployed,0.3215688326343465,Obesity among adults aged >=18 years,-0.245324427,74.73243112035959,74.2
Ohio,Knox,Current asthma among adults aged >=18 years,0.3587704857557323,E_UNEMP,0.20810770654361613,Sleeping less than 7 hours among adults aged >=18 years,-0.197755652,75.58118180593432,76.3
Ohio,Lake,Current asthma among adults aged >=18 years,0.591458545,Cervical cancer screening among adult women aged 21-65 years,0.5092248667929345,% Food Insecure,0.36180525861029295,77.38499275258576,77
Ohio,Licking,% Food Insecure,0.36180525861029295,Current asthma among adults aged >=18 years,0.3587704857557323,Sleeping less than 7 hours among adults aged >=18 years,-0.318244992,76.68974614,75.9
Ohio,Logan,Sleeping less than 7 hours among adults aged >=18 years,-0.581130827,% Food Insecure,0.36180525861029295,Cervical cancer screening among adult women aged 21-65 years,0.223295682,75.50606019,75.7
Ohio,Lorain,Household Income (Pacific Islander),0.2863700952165561,Current asthma among adults aged >=18 years,0.2812077993086518,Sleeping less than 7 hours among adults aged >=18 years,-0.274430687,76.17399272819013,76
Ohio,Lucas,Sleeping less than 7 hours among adults aged >=18 years,-0.537316521,Cervical cancer screening among adult women aged 21-65 years,0.4853974347325893,% Food Insecure,-0.395166859,74.21857255155089,73.4
Ohio,Madison,Household Income (Pacific Islander),0.4704878146255931,Current asthma among adults aged >=18 years,0.43633317220281276,Sleeping less than 7 hours among adults aged >=18 years,-0.427780757,76.66406581677485,76.2
Ohio,Mahoning,Sleeping less than 7 hours among adults aged >=18 years,-0.734480897,% Food Insecure,-0.395166859,Household Income (Pacific Islander),-0.369425857,74.07606410730672,73.4
Ohio,Medina,Current asthma among adults aged >=18 years,0.9792719773323787,% Food Insecure,0.8664533367386357,Cervical cancer screening among adult women aged 21-65 years,0.7474991873964012,79.63817290428248,79
Ohio,Mercer,% Food Insecure,0.8664533367386357,Current asthma among adults aged >=18 years,0.591458545,% Unemployed,-0.445389329,77.40037428320518,77.4
Ohio,Monroe,% Unemployed,0.6701861788770708,% Food Insecure,-0.647490898,Sleeping less than 7 hours among adults aged >=18 years,-0.482548639,73.88772495,73.6
Ohio,Morgan,% Food Insecure,-0.899814937,Sleeping less than 7 hours among adults aged >=18 years,-0.690666591,Current asthma among adults aged >=18 years,-0.649544438,72.35903487869051,73.3
Ohio,Muskingum,Sleeping less than 7 hours among adults aged >=18 years,-0.482548639,Current asthma among adults aged >=18 years,-0.416856379,% Food Insecure,-0.395166859,74.10065637,74.4
Ohio,Ottawa,Current asthma among adults aged >=18 years,0.43633317220281276,% Unemployed,0.4261540365071637,Cervical cancer screening among adult women aged 21-65 years,0.31860541,76.95548613939793,76.6
Ohio,Perry,Sleeping less than 7 hours among adults aged >=18 years,-0.72352732,% Food Insecure,-0.395166859,Obesity among adults aged >=18 years,-0.297384501,73.55131193442394,73.4
Ohio,Portage,Cervical cancer screening among adult women aged 21-65 years,0.4615700026722407,Obesity among adults aged >=18 years,0.3880731371118915,% Food Insecure,0.36180525861029295,76.99569216803039,76.4
Ohio,Putnam,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.746583918,Cervical cancer screening among adult women aged 21-65 years,0.7236717553360559,78.13207138,78.2
Ohio,Richland,Sleeping less than 7 hours among adults aged >=18 years,-0.351105722,Obesity among adults aged >=18 years,-0.280031143,Household Income (Pacific Islander),-0.243186153,74.44253573024169,74
Ohio,Ross,Sleeping less than 7 hours among adults aged >=18 years,-0.822109508,Obesity among adults aged >=18 years,-0.427534685,Current asthma among adults aged >=18 years,-0.416856379,72.63126432821242,72.2
Ohio,Sandusky,Current asthma among adults aged >=18 years,0.20364511286157136,Sleeping less than 7 hours among adults aged >=18 years,-0.186802075,% Food Insecure,-0.14284282,75.37232880722978,75.2
Ohio,Seneca,Current asthma among adults aged >=18 years,0.3587704857557323,Obesity among adults aged >=18 years,-0.358121253,Sleeping less than 7 hours among adults aged >=18 years,-0.351105722,75.34181360487251,74.8
Ohio,Stark,Sleeping less than 7 hours among adults aged >=18 years,-0.362059298,E_PARK,0.2967653553060889,Obesity among adults aged >=18 years,-0.271354464,75.30477099354826,75.1
Ohio,Trumbull,Sleeping less than 7 hours among adults aged >=18 years,-0.942598849,% Food Insecure,-0.647490898,Household Income (Pacific Islander),-0.405610507,73.49493764,73.5
Ohio,Tuscarawas,Sleeping less than 7 hours among adults aged >=18 years,-0.383966451,Current asthma among adults aged >=18 years,0.20364511286157136,% Food Insecure,-0.14284282,74.91565837192479,74.6
Ohio,Union,Household Income (Pacific Islander),1.1313368403151902,% Food Insecure,1.118777375802807,Cervical cancer screening among adult women aged 21-65 years,0.7474991873964012,79.28150332603448,78.5
Ohio,Van Wert,% Food Insecure,0.36180525861029295,Sleeping less than 7 hours among adults aged >=18 years,-0.29633784,Current asthma among adults aged >=18 years,0.2812077993086518,75.45235218612298,75.5
Ohio,Washington,Sleeping less than 7 hours among adults aged >=18 years,-0.515409368,% Food Insecure,-0.395166859,E_TOTCR,-0.29326899,74.71154493468602,74.7
Ohio,Wayne,% Food Insecure,0.36180525861029295,% Unemployed,-0.271080656,E_UNEMP,0.20914238216766917,75.66327339915117,75.8
Ohio,Wood,Cervical cancer screening among adult women aged 21-65 years,0.4853974347325893,Current asthma among adults aged >=18 years,0.43633317220281276,Household Income (Pacific Islander),0.24019546211555157,76.77124056994107,77.4
Ohio,Wyandot,% Food Insecure,0.6141292976744643,% Unemployed,-0.340804125,E_UNEMP,0.2746224869062247,76.19997398,76.1
Oklahoma,Beckham,% Food Insecure,-0.647490898,Household Income (Pacific Islander),-0.397130637,Cervical cancer screening among adult women aged 21-65 years,-0.348562687,72.58502328027716,72.1
Oklahoma,Bryan,Current asthma among adults aged >=18 years,-0.882232497,% Food Insecure,-0.647490898,Household Income (Pacific Islander),-0.451001043,72.23347683188315,72.2
Oklahoma,Canadian,% Food Insecure,0.6141292976744643,Household Income (Pacific Islander),0.6070659903954198,Obesity among adults aged >=18 years,0.3880731371118915,77.34436652494664,77.7
Oklahoma,Carter,Current asthma among adults aged >=18 years,-0.649544438,% Food Insecure,-0.647490898,Cervical cancer screening among adult women aged 21-65 years,-0.372390119,72.56888279780645,71.7
Oklahoma,Choctaw,Current asthma among adults aged >=18 years,-1.812984735,% Food Insecure,-1.656787054,Cervical cancer screening among adult women aged 21-65 years,-0.968075921,68.28507638896858,68.3
Oklahoma,Coal,Current asthma among adults aged >=18 years,-1.425171303,% Food Insecure,-1.404463015,Cervical cancer screening among adult women aged 21-65 years,-0.682146736,70.38964735785409,70
Oklahoma,Comanche,% Food Insecure,-0.647490898,Sleeping less than 7 hours among adults aged >=18 years,-0.548270097,Current asthma among adults aged >=18 years,-0.339293692,72.91071932862023,73.2
